日期,方案ID,推广单元ID,展现量,点击量,消费额,上方位展现量,上方首位展现量,上方位点击量,上方位消费额,CTR,上方位展现占比,首位展现占比,上方位点击占比,上方位消费占比,异常标记
2025-12-04,63563817,2526158329,97,0,0.0,1,0,0,0.0,0.0,0.0103,0.0,,,
2025-12-04,63563817,2874903000,630,14,21.75,124,34,11,19.0,0.0222,0.1968,0.054,0.7857,0.8736,
2025-12-04,63563817,4190988309,1897,15,20.76,124,21,11,15.38,0.0079,0.0654,0.0111,0.7333,0.7408,
2025-12-04,63563817,4190988310,1762,37,57.87,210,71,17,26.14,0.021,0.1192,0.0403,0.4595,0.4517,
2025-12-04,495403620,8878077181,1671,1245,811.76,1629,1450,1245,811.76,0.7451,0.9749,0.8677,1.0,1.0,
2025-12-04,495403620,9628223555,6273,94,93.64,790,209,86,86.81,0.015,0.1259,0.0333,0.9149,0.9271,
2025-12-04,495817671,9630806627,3835,25,25.58,172,45,18,19.79,0.0065,0.0449,0.0117,0.72,0.7737,
2025-12-04,500635396,9657930100,43082,1727,5016.89,21469,4861,1709,4993.62,0.0401,0.4983,0.1128,0.9896,0.9954,
2025-12-04,525368335,9811363528,22462,30,20.46,204,104,16,11.53,0.0013,0.0091,0.0046,0.5333,0.5635,
2025-12-05,63563817,1841014603,1087,39,36.91,144,120,35,31.66,0.0359,0.1325,0.1104,0.8974,0.8578,
2025-12-05,63563817,2526158329,96,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-12-05,63563817,2874903000,655,21,30.9,149,33,15,24.45,0.0321,0.2275,0.0504,0.7143,0.7913,
2025-12-05,63563817,4190988309,1568,8,10.41,103,23,6,7.23,0.0051,0.0657,0.0147,0.75,0.6945,
2025-12-05,63563817,4190988310,1643,28,45.65,178,44,10,15.95,0.017,0.1083,0.0268,0.3571,0.3494,
2025-12-05,495403620,8878077181,1813,1293,815.99,1662,1495,1292,815.45,0.7132,0.9167,0.8246,0.9992,0.9993,
2025-12-05,495403620,9628223555,5140,69,65.79,627,118,63,60.3,0.0134,0.122,0.023,0.913,0.9166,
2025-12-05,495817671,9630806627,3663,17,19.8,171,36,15,17.68,0.0046,0.0467,0.0098,0.8824,0.8929,
2025-12-05,500635396,9657930100,46271,1732,4788.48,26015,4856,1704,4752.4,0.0374,0.5622,0.1049,0.9838,0.9925,
2025-12-05,525368335,9811363528,16349,13,10.08,140,70,5,4.49,0.0008,0.0086,0.0043,0.3846,0.4454,
2025-12-06,63563817,1841014603,766,35,32.26,150,137,29,23.44,0.0457,0.1958,0.1789,0.8286,0.7266,
2025-12-06,63563817,2526158329,79,1,1.87,2,1,0,0.0,0.0127,0.0253,0.0127,0.0,0.0,
2025-12-06,63563817,2874903000,559,5,9.06,128,28,5,9.06,0.0089,0.229,0.0501,1.0,1.0,
2025-12-06,63563817,4190988309,1179,8,12.52,103,13,7,10.68,0.0068,0.0874,0.011,0.875,0.853,
2025-12-06,63563817,4190988310,1466,25,38.44,170,52,11,16.83,0.0171,0.116,0.0355,0.44,0.4378,
2025-12-06,495403620,8878077181,1569,1137,719.46,1511,1376,1136,718.92,0.7247,0.963,0.877,0.9991,0.9992,
2025-12-06,495403620,9628223555,4853,64,69.02,565,155,58,63.78,0.0132,0.1164,0.0319,0.9062,0.9241,
2025-12-06,495817671,9630806627,3081,20,22.71,218,49,16,19.44,0.0065,0.0708,0.0159,0.8,0.856,
2025-12-06,500635396,9657930100,40132,1130,3086.88,18463,3306,1110,3067.42,0.0282,0.4601,0.0824,0.9823,0.9937,
2025-12-06,525368335,9811363528,13152,11,7.93,103,39,7,5.94,0.0008,0.0078,0.003,0.6364,0.7491,
2025-12-07,63563817,1841014603,565,11,10.69,63,56,8,6.48,0.0195,0.1115,0.0991,0.7273,0.6062,
2025-12-07,63563817,2526158329,59,1,0.48,0,0,0,0.0,0.0169,0.0,0.0,0.0,0.0,
2025-12-07,63563817,2874903000,262,7,13.16,64,16,7,13.16,0.0267,0.2443,0.0611,1.0,1.0,
2025-12-07,63563817,4190988309,562,2,1.35,42,8,2,1.35,0.0036,0.0747,0.0142,1.0,1.0,
2025-12-07,63563817,4190988310,889,17,27.86,117,42,7,10.62,0.0191,0.1316,0.0472,0.4118,0.3812,
2025-12-07,495403620,8878077181,592,453,273.02,560,475,452,272.48,0.7652,0.9459,0.8024,0.9978,0.998,CTR极高
2025-12-07,495403620,9628223555,2632,25,25.2,242,49,19,19.67,0.0095,0.0919,0.0186,0.76,0.7806,
2025-12-07,495817671,9630806627,2126,10,9.87,87,14,6,5.82,0.0047,0.0409,0.0066,0.6,0.5897,
2025-12-07,500635396,9657930100,14811,315,552.54,3962,1019,294,536.51,0.0213,0.2675,0.0688,0.9333,0.971,
2025-12-07,525368335,9811363528,9244,7,4.2,41,11,3,2.1,0.0008,0.0044,0.0012,0.4286,0.5,
2025-12-08,63563817,1841014603,519,15,17.03,63,54,12,12.11,0.0289,0.1214,0.104,0.8,0.7111,
2025-12-08,63563817,2526158329,70,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-12-08,63563817,2874903000,189,5,6.91,29,8,4,6.32,0.0265,0.1534,0.0423,0.8,0.9146,
2025-12-08,63563817,4190988309,814,4,4.33,40,10,1,1.88,0.0049,0.0491,0.0123,0.25,0.4342,
2025-12-08,63563817,4190988310,768,20,31.78,68,28,10,14.28,0.026,0.0885,0.0365,0.5,0.4493,
2025-12-08,495403620,8878077181,534,379,231.4,516,447,379,231.4,0.7097,0.9663,0.8371,1.0,1.0,
2025-12-08,495403620,9628223555,2502,34,30.0,205,46,30,26.65,0.0136,0.0819,0.0184,0.8824,0.8883,
2025-12-08,495817671,9630806627,2008,8,7.63,71,14,3,3.49,0.004,0.0354,0.007,0.375,0.4574,
2025-12-08,500635396,9657930100,15192,318,569.32,4255,969,305,559.97,0.0209,0.2801,0.0638,0.9591,0.9836,
2025-12-08,525368335,9811363528,10767,8,3.77,48,20,4,2.73,0.0007,0.0045,0.0019,0.5,0.7241,
2025-12-09,63563817,1841014603,995,29,30.73,150,120,26,26.91,0.0291,0.1508,0.1206,0.8966,0.8757,
2025-12-09,63563817,2526158329,75,0,0.0,2,1,0,0.0,0.0,0.0267,0.0133,,,
2025-12-09,63563817,2874903000,601,8,11.7,116,25,6,10.32,0.0133,0.193,0.0416,0.75,0.8821,
2025-12-09,63563817,4190988309,1484,15,24.84,105,12,12,20.73,0.0101,0.0708,0.0081,0.8,0.8345,
2025-12-09,63563817,4190988310,1475,20,28.73,155,43,14,20.34,0.0136,0.1051,0.0292,0.7,0.708,
2025-12-09,495403620,8878077181,1871,1406,942.34,1839,1660,1405,942.19,0.7515,0.9829,0.8872,0.9993,0.9998,
2025-12-09,495403620,9628223555,6229,87,91.83,574,146,79,86.28,0.014,0.0921,0.0234,0.908,0.9396,
2025-12-09,495817671,9630806627,3364,11,12.46,193,34,8,9.49,0.0033,0.0574,0.0101,0.7273,0.7616,
2025-12-09,500635396,9657930100,48904,1422,3892.14,23375,4188,1396,3853.06,0.0291,0.478,0.0856,0.9817,0.99,
2025-12-09,525368335,9811363528,14887,20,12.88,157,62,9,6.78,0.0013,0.0105,0.0042,0.45,0.5264,
2025-12-10,63563817,1841014603,1173,42,41.19,169,138,35,30.87,0.0358,0.1441,0.1176,0.8333,0.7495,
2025-12-10,63563817,2526158329,106,0,0.0,1,0,0,0.0,0.0,0.0094,0.0,,,
2025-12-10,63563817,2874903000,741,15,25.16,188,58,14,24.82,0.0202,0.2537,0.0783,0.9333,0.9865,
2025-12-10,63563817,4190988309,1499,13,18.05,127,28,11,15.65,0.0087,0.0847,0.0187,0.8462,0.867,
2025-12-10,63563817,4190988310,1693,27,40.88,184,53,20,32.54,0.0159,0.1087,0.0313,0.7407,0.796,
2025-12-10,495403620,8878077181,1687,1312,859.67,1607,1453,1312,859.67,0.7777,0.9526,0.8613,1.0,1.0,CTR极高
2025-12-10,495403620,9628223555,6547,80,80.23,630,142,66,67.56,0.0122,0.0962,0.0217,0.825,0.8421,
2025-12-10,495817671,9630806627,3434,29,30.4,194,43,17,19.41,0.0084,0.0565,0.0125,0.5862,0.6385,
2025-12-10,500635396,9657930100,47581,1496,4669.64,24053,4349,1465,4633.58,0.0314,0.5055,0.0914,0.9793,0.9923,
2025-12-10,525368335,9811363528,14291,33,23.49,140,66,18,13.96,0.0023,0.0098,0.0046,0.5455,0.5943,
2025-12-11,63563817,1841014603,1109,41,39.28,157,132,36,31.28,0.037,0.1416,0.119,0.878,0.7963,
2025-12-11,63563817,2526158329,80,0,0.0,2,0,0,0.0,0.0,0.025,0.0,,,
2025-12-11,63563817,2874903000,669,21,29.0,219,68,19,27.61,0.0314,0.3274,0.1016,0.9048,0.9521,
2025-12-11,63563817,4190988309,1383,5,6.23,116,19,5,6.23,0.0036,0.0839,0.0137,1.0,1.0,
2025-12-11,63563817,4190988310,1708,28,42.48,233,55,16,22.8,0.0164,0.1364,0.0322,0.5714,0.5367,
2025-12-11,495403620,8878077181,1741,1277,803.7,1668,1536,1277,803.7,0.7335,0.9581,0.8823,1.0,1.0,
2025-12-11,495403620,9628223555,6215,91,91.34,663,136,75,76.93,0.0146,0.1067,0.0219,0.8242,0.8422,
2025-12-11,495817671,9630806627,3532,33,31.74,196,35,15,16.94,0.0093,0.0555,0.0099,0.4545,0.5337,
2025-12-11,500635396,9657930100,47719,1578,4749.88,24628,4373,1547,4707.05,0.0331,0.5161,0.0916,0.9804,0.991,
2025-12-11,525368335,9811363528,12897,14,8.02,160,57,9,5.63,0.0011,0.0124,0.0044,0.6429,0.702,
2025-12-12,63563817,1841014603,1045,27,28.92,142,126,25,25.23,0.0258,0.1359,0.1206,0.9259,0.8724,
2025-12-12,63563817,2526158329,101,1,0.89,3,0,0,0.0,0.0099,0.0297,0.0,0.0,0.0,
2025-12-12,63563817,2874903000,758,32,45.88,239,57,29,42.91,0.0422,0.3153,0.0752,0.9062,0.9353,
2025-12-12,63563817,4190988309,1343,12,16.01,117,20,7,8.68,0.0089,0.0871,0.0149,0.5833,0.5422,
2025-12-12,63563817,4190988310,1544,34,48.55,175,42,17,22.92,0.022,0.1133,0.0272,0.5,0.4721,
2025-12-12,495403620,8878077181,1851,1438,877.23,1799,1688,1437,876.69,0.7769,0.9719,0.9119,0.9993,0.9994,CTR极高
2025-12-12,495403620,9628223555,5290,79,81.02,547,110,66,71.04,0.0149,0.1034,0.0208,0.8354,0.8768,
2025-12-12,495817671,9630806627,3288,24,23.66,200,36,9,11.27,0.0073,0.0608,0.0109,0.375,0.4763,
2025-12-12,500635396,9657930100,45644,1334,4212.6,22781,4086,1302,4167.64,0.0292,0.4991,0.0895,0.976,0.9893,
2025-12-12,525368335,9811363528,15901,20,14.77,151,66,13,9.92,0.0013,0.0095,0.0042,0.65,0.6716,
2025-12-13,63563817,1841014603,917,30,30.65,149,127,27,26.33,0.0327,0.1625,0.1385,0.9,0.8591,
2025-12-13,63563817,2526158329,76,0,0.0,2,0,0,0.0,0.0,0.0263,0.0,,,
2025-12-13,63563817,2874903000,673,20,32.81,221,47,19,31.54,0.0297,0.3284,0.0698,0.95,0.9613,
2025-12-13,63563817,4190988309,1437,11,12.67,109,24,7,9.43,0.0077,0.0759,0.0167,0.6364,0.7443,
2025-12-13,63563817,4190988310,1432,18,25.83,229,62,12,16.25,0.0126,0.1599,0.0433,0.6667,0.6291,
2025-12-13,495403620,8878077181,1594,1160,742.91,1551,1426,1160,742.91,0.7277,0.973,0.8946,1.0,1.0,
2025-12-13,495403620,9628223555,4653,49,46.2,416,88,41,38.39,0.0105,0.0894,0.0189,0.8367,0.831,
2025-12-13,495817671,9630806627,2475,18,18.68,127,31,11,12.36,0.0073,0.0513,0.0125,0.6111,0.6617,
2025-12-13,500635396,9657930100,42088,1317,4135.3,20556,3993,1296,4101.03,0.0313,0.4884,0.0949,0.9841,0.9917,
2025-12-13,525368335,9811363528,13100,5,2.69,99,37,3,2.49,0.0004,0.0076,0.0028,0.6,0.9257,
2025-12-14,63563817,1841014603,432,13,13.04,54,49,10,7.82,0.0301,0.125,0.1134,0.7692,0.5997,
2025-12-14,63563817,2526158329,54,0,0.0,2,2,0,0.0,0.0,0.037,0.037,,,
2025-12-14,63563817,2874903000,239,10,13.71,75,22,9,13.02,0.0418,0.3138,0.0921,0.9,0.9497,
2025-12-14,63563817,4190988309,948,3,3.4,45,5,2,2.92,0.0032,0.0475,0.0053,0.6667,0.8588,
2025-12-14,63563817,4190988310,681,18,29.02,82,33,6,9.03,0.0264,0.1204,0.0485,0.3333,0.3112,
2025-12-14,495403620,8878077181,482,353,212.03,465,426,353,212.03,0.7324,0.9647,0.8838,1.0,1.0,
2025-12-14,495403620,9628223555,2438,23,21.95,197,43,18,17.21,0.0094,0.0808,0.0176,0.7826,0.7841,
2025-12-14,495817671,9630806627,1611,7,7.22,67,15,3,3.24,0.0043,0.0416,0.0093,0.4286,0.4488,
2025-12-14,500635396,9657930100,13591,305,552.17,3504,958,288,539.39,0.0224,0.2578,0.0705,0.9443,0.9769,
2025-12-14,525368335,9811363528,9808,4,2.84,44,10,1,0.98,0.0004,0.0045,0.001,0.25,0.3451,
2025-12-15,63563817,1841014603,512,16,15.82,50,47,11,11.03,0.0312,0.0977,0.0918,0.6875,0.6972,
2025-12-15,63563817,2526158329,86,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-12-15,63563817,2874903000,229,6,6.91,61,14,5,6.76,0.0262,0.2664,0.0611,0.8333,0.9783,
2025-12-15,63563817,4190988309,1020,2,2.63,41,10,2,2.63,0.002,0.0402,0.0098,1.0,1.0,
2025-12-15,63563817,4190988310,652,21,32.66,78,28,8,11.11,0.0322,0.1196,0.0429,0.381,0.3402,
2025-12-15,495403620,8878077181,511,380,227.93,491,434,380,227.93,0.7436,0.9609,0.8493,1.0,1.0,
2025-12-15,495403620,9628223555,2685,34,32.57,225,35,29,28.35,0.0127,0.0838,0.013,0.8529,0.8704,
2025-12-15,495817671,9630806627,1842,7,8.91,75,12,5,6.56,0.0038,0.0407,0.0065,0.7143,0.7363,
2025-12-15,500635396,9657930100,15211,295,545.38,3780,932,286,539.26,0.0194,0.2485,0.0613,0.9695,0.9888,
2025-12-15,525368335,9811363528,8703,9,5.45,43,17,2,1.6,0.001,0.0049,0.002,0.2222,0.2936,
2025-12-16,63563817,1841014603,899,44,42.1,160,145,38,33.22,0.0489,0.178,0.1613,0.8636,0.7891,
2025-12-16,63563817,2526158329,82,0,0.0,2,2,0,0.0,0.0,0.0244,0.0244,,,
2025-12-16,63563817,2874903000,656,21,28.43,187,63,18,25.48,0.032,0.2851,0.096,0.8571,0.8962,
2025-12-16,63563817,4190988309,1892,9,13.54,136,33,8,12.0,0.0048,0.0719,0.0174,0.8889,0.8863,
2025-12-16,63563817,4190988310,1545,35,52.63,187,64,17,24.16,0.0227,0.121,0.0414,0.4857,0.4591,
2025-12-16,495403620,8878077181,1936,1535,932.13,1887,1769,1535,932.13,0.7929,0.9747,0.9137,1.0,1.0,CTR极高
2025-12-16,495403620,9628223555,9169,132,125.56,995,367,117,113.7,0.0144,0.1085,0.04,0.8864,0.9055,
2025-12-16,495817671,9630806627,2435,12,10.31,127,28,7,6.23,0.0049,0.0522,0.0115,0.5833,0.6043,
2025-12-16,500635396,9657930100,42316,1467,5023.49,23577,4215,1445,4995.01,0.0347,0.5572,0.0996,0.985,0.9943,
2025-12-16,525368335,9811363528,17731,47,32.94,274,176,38,29.04,0.0027,0.0155,0.0099,0.8085,0.8816,
2025-12-17,63563817,1841014603,920,43,34.5,173,156,36,24.37,0.0467,0.188,0.1696,0.8372,0.7064,
2025-12-17,63563817,2526158329,80,2,2.91,3,1,2,2.91,0.025,0.0375,0.0125,1.0,1.0,
2025-12-17,63563817,2874903000,754,21,30.61,228,70,17,25.69,0.0279,0.3024,0.0928,0.8095,0.8393,
2025-12-17,63563817,4190988309,2488,6,7.1,137,23,2,3.13,0.0024,0.0551,0.0092,0.3333,0.4408,
2025-12-17,63563817,4190988310,1407,34,51.73,217,71,18,24.75,0.0242,0.1542,0.0505,0.5294,0.4784,
2025-12-17,495403620,8878077181,1792,1473,910.63,1770,1657,1473,910.63,0.822,0.9877,0.9247,1.0,1.0,CTR极高
2025-12-17,495403620,9628223555,11023,136,127.07,882,335,122,116.32,0.0123,0.08,0.0304,0.8971,0.9154,
2025-12-17,495817671,9630806627,2685,8,7.84,118,39,5,5.07,0.003,0.0439,0.0145,0.625,0.6467,
2025-12-17,500635396,9657930100,37999,1445,5032.03,20738,4215,1431,5011.3,0.038,0.5458,0.1109,0.9903,0.9959,
2025-12-17,525368335,9811363528,16725,37,24.18,169,97,21,16.79,0.0022,0.0101,0.0058,0.5676,0.6944,
2025-12-18,63563817,1841014603,869,32,31.85,140,119,29,27.35,0.0368,0.1611,0.1369,0.9062,0.8587,
2025-12-18,63563817,2526158329,75,0,0.0,5,0,0,0.0,0.0,0.0667,0.0,,,
2025-12-18,63563817,2874903000,825,26,41.0,254,86,21,34.22,0.0315,0.3079,0.1042,0.8077,0.8346,
2025-12-18,63563817,4190988309,1927,12,16.81,110,13,8,10.47,0.0062,0.0571,0.0067,0.6667,0.6228,
2025-12-18,63563817,4190988310,1402,34,53.6,233,63,11,16.87,0.0243,0.1662,0.0449,0.3235,0.3147,
2025-12-18,495403620,8878077181,1748,1377,859.53,1721,1566,1377,859.53,0.7878,0.9846,0.8959,1.0,1.0,CTR极高
2025-12-18,495403620,9628223555,8002,83,72.15,682,120,77,66.81,0.0104,0.0852,0.015,0.9277,0.926,
2025-12-18,495817671,9630806627,2702,16,15.53,116,26,9,9.95,0.0059,0.0429,0.0096,0.5625,0.6407,
2025-12-18,500635396,9657930100,47361,1552,4988.13,25045,4433,1529,4962.87,0.0328,0.5288,0.0936,0.9852,0.9949,
2025-12-18,525368335,9811363528,9771,14,10.95,134,68,9,7.75,0.0014,0.0137,0.007,0.6429,0.7078,
2025-12-19,63563817,1841014603,878,22,21.5,119,106,19,17.07,0.0251,0.1355,0.1207,0.8636,0.794,
2025-12-19,63563817,2526158329,70,0,0.0,3,1,0,0.0,0.0,0.0429,0.0143,,,
2025-12-19,63563817,2874903000,845,19,26.9,246,58,15,22.86,0.0225,0.2911,0.0686,0.7895,0.8498,
2025-12-19,63563817,4190988309,1553,12,16.15,117,16,10,13.22,0.0077,0.0753,0.0103,0.8333,0.8186,
2025-12-19,63563817,4190988310,1484,39,57.02,198,58,15,21.12,0.0263,0.1334,0.0391,0.3846,0.3704,
2025-12-19,495403620,8878077181,1646,1291,802.77,1625,1495,1291,802.77,0.7843,0.9872,0.9083,1.0,1.0,CTR极高
2025-12-19,495403620,9628223555,6812,65,59.08,473,78,60,54.48,0.0095,0.0694,0.0115,0.9231,0.9221,
2025-12-19,495817671,9630806627,2605,15,17.43,122,29,8,9.07,0.0058,0.0468,0.0111,0.5333,0.5204,
2025-12-19,500635396,9657930100,45686,1303,4197.1,22743,3801,1277,4162.47,0.0285,0.4978,0.0832,0.98,0.9917,
2025-12-19,525368335,9811363528,8995,19,13.38,80,36,8,6.64,0.0021,0.0089,0.004,0.4211,0.4963,
2025-12-20,63563817,1841014603,809,26,29.05,117,107,24,25.43,0.0321,0.1446,0.1323,0.9231,0.8754,
2025-12-20,63563817,2526158329,81,1,1.43,1,0,0,0.0,0.0123,0.0123,0.0,0.0,0.0,
2025-12-20,63563817,2874903000,719,10,17.88,154,47,10,17.88,0.0139,0.2142,0.0654,1.0,1.0,
2025-12-20,63563817,4190988309,1326,9,12.63,113,17,6,8.04,0.0068,0.0852,0.0128,0.6667,0.6366,
2025-12-20,63563817,4190988310,1400,34,53.37,160,45,20,29.72,0.0243,0.1143,0.0321,0.5882,0.5569,
2025-12-20,495403620,8878077181,1584,1180,762.48,1555,1441,1178,760.22,0.7449,0.9817,0.9097,0.9983,0.997,
2025-12-20,495403620,9628223555,6319,73,71.49,472,92,69,68.34,0.0116,0.0747,0.0146,0.9452,0.9559,
2025-12-20,495817671,9630806627,2256,14,15.47,130,33,9,11.64,0.0062,0.0576,0.0146,0.6429,0.7524,
2025-12-20,500635396,9657930100,42286,1224,3987.22,21086,3577,1211,3971.2,0.0289,0.4987,0.0846,0.9894,0.996,
2025-12-20,500635396,9773660250,18,1,0.01,0,0,0,0.0,0.0556,0.0,0.0,0.0,0.0,
2025-12-20,525368335,9811363528,7838,8,5.04,99,50,3,2.56,0.001,0.0126,0.0064,0.375,0.5079,
2025-12-21,63563817,1841014603,490,7,7.15,61,54,5,4.08,0.0143,0.1245,0.1102,0.7143,0.5706,
2025-12-21,63563817,2526158329,153,0,0.0,1,0,0,0.0,0.0,0.0065,0.0,,,
2025-12-21,63563817,2874903000,254,7,12.38,63,15,5,9.4,0.0276,0.248,0.0591,0.7143,0.7593,
2025-12-21,63563817,4190988309,727,1,1.04,36,7,1,1.04,0.0014,0.0495,0.0096,1.0,1.0,
2025-12-21,63563817,4190988310,1474,36,53.96,82,23,8,10.94,0.0244,0.0556,0.0156,0.2222,0.2027,
2025-12-21,495403620,8878077181,485,380,240.78,474,437,380,240.78,0.7835,0.9773,0.901,1.0,1.0,CTR极高
2025-12-21,495403620,9628223555,3772,20,19.62,204,49,16,16.75,0.0053,0.0541,0.013,0.8,0.8537,
2025-12-21,495817671,9630806627,1295,2,1.94,44,9,1,1.24,0.0015,0.034,0.0069,0.5,0.6392,
2025-12-21,500635396,9657930100,11877,285,516.26,3310,937,272,507.91,0.024,0.2787,0.0789,0.9544,0.9838,
2025-12-21,500635396,9773660250,35,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-12-21,525368335,9811363528,5272,3,2.15,28,11,0,0.0,0.0006,0.0053,0.0021,0.0,0.0,
2025-12-22,63563817,1841014603,453,15,16.88,62,52,11,9.6,0.0331,0.1369,0.1148,0.7333,0.5687,
2025-12-22,63563817,2526158329,72,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-12-22,63563817,2874903000,207,4,7.52,40,5,4,7.52,0.0193,0.1932,0.0242,1.0,1.0,
2025-12-22,63563817,4190988309,604,2,2.37,44,8,2,2.37,0.0033,0.0728,0.0132,1.0,1.0,
2025-12-22,63563817,4190988310,646,17,24.07,80,26,7,8.7,0.0263,0.1238,0.0402,0.4118,0.3614,
2025-12-22,495403620,8878077181,491,377,231.28,472,411,377,231.28,0.7678,0.9613,0.8371,1.0,1.0,CTR极高
2025-12-22,495403620,9628223555,3585,19,15.75,218,46,17,14.38,0.0053,0.0608,0.0128,0.8947,0.913,
2025-12-22,495817671,9630806627,1204,3,2.3,43,6,1,1.25,0.0025,0.0357,0.005,0.3333,0.5435,
2025-12-22,500635396,9657930100,13393,295,541.77,3805,928,286,533.2,0.022,0.2841,0.0693,0.9695,0.9842,
2025-12-22,500635396,9773660250,8,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-12-22,525368335,9811363528,5265,6,2.53,38,19,4,2.23,0.0011,0.0072,0.0036,0.6667,0.8814,
2025-12-23,63563817,1841014603,822,28,22.66,141,119,27,20.85,0.0341,0.1715,0.1448,0.9643,0.9201,
2025-12-23,63563817,2526158329,103,0,0.0,2,1,0,0.0,0.0,0.0194,0.0097,,,
2025-12-23,63563817,2874903000,791,20,28.74,163,27,12,22.22,0.0253,0.2061,0.0341,0.6,0.7731,
2025-12-23,63563817,4190988309,1524,16,19.16,117,24,13,16.05,0.0105,0.0768,0.0157,0.8125,0.8377,
2025-12-23,63563817,4190988310,1366,39,60.76,239,77,23,34.42,0.0286,0.175,0.0564,0.5897,0.5665,
2025-12-23,495403620,8878077181,1904,1463,992.16,1855,1703,1460,989.46,0.7684,0.9743,0.8944,0.9979,0.9973,CTR极高
2025-12-23,495403620,9628223555,12679,171,164.2,1114,402,156,153.64,0.0135,0.0879,0.0317,0.9123,0.9357,
2025-12-23,495817671,9630806627,2326,15,13.37,143,38,11,12.3,0.0064,0.0615,0.0163,0.7333,0.92,
2025-12-23,500635396,9657930100,33550,1437,4806.3,21691,3755,1420,4790.19,0.0428,0.6465,0.1119,0.9882,0.9966,
2025-12-23,500635396,9773660250,20,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-12-23,525368335,9811363528,15121,28,20.74,188,83,18,15.03,0.0019,0.0124,0.0055,0.6429,0.7247,
2025-12-24,63563817,1841014603,875,33,32.35,155,125,30,27.61,0.0377,0.1771,0.1429,0.9091,0.8535,
2025-12-24,63563817,2526158329,189,0,0.0,2,1,0,0.0,0.0,0.0106,0.0053,,,
2025-12-24,63563817,2874903000,885,21,29.4,207,29,15,24.77,0.0237,0.2339,0.0328,0.7143,0.8425,
2025-12-24,63563817,4190988309,1576,9,12.82,134,26,6,9.23,0.0057,0.085,0.0165,0.6667,0.72,
2025-12-24,63563817,4190988310,1519,32,46.32,215,64,18,25.1,0.0211,0.1415,0.0421,0.5625,0.5419,
2025-12-24,495403620,8878077181,1782,1380,934.82,1743,1636,1379,933.6,0.7744,0.9781,0.9181,0.9993,0.9987,CTR极高
2025-12-24,495403620,9628223555,12247,131,122.97,903,360,116,110.47,0.0107,0.0737,0.0294,0.8855,0.8983,
2025-12-24,495817671,9630806627,2340,19,22.12,132,36,16,19.21,0.0081,0.0564,0.0154,0.8421,0.8684,
2025-12-24,500635396,9657930100,35017,1455,4847.69,21748,3845,1440,4820.85,0.0416,0.6211,0.1098,0.9897,0.9945,
2025-12-24,500635396,9773660250,21,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-12-24,525368335,9811363528,11533,22,15.47,119,52,11,10.04,0.0019,0.0103,0.0045,0.5,0.649,
2025-12-25,63563817,1841014603,628,20,22.32,106,91,17,17.26,0.0318,0.1688,0.1449,0.85,0.7733,
2025-12-25,63563817,2526158329,117,0,0.0,3,1,0,0.0,0.0,0.0256,0.0085,,,
2025-12-25,63563817,2874903000,882,19,30.07,246,31,18,29.14,0.0215,0.2789,0.0351,0.9474,0.9691,
2025-12-25,63563817,4190988309,1366,10,11.03,132,23,10,11.03,0.0073,0.0966,0.0168,1.0,1.0,
2025-12-25,63563817,4190988310,1258,38,60.81,204,68,14,20.81,0.0302,0.1622,0.0541,0.3684,0.3422,
2025-12-25,495403620,8878077181,1701,1315,878.3,1660,1561,1315,878.3,0.7731,0.9759,0.9177,1.0,1.0,CTR极高
2025-12-25,495403620,9628223555,7236,74,68.24,480,79,61,59.4,0.0102,0.0663,0.0109,0.8243,0.8705,
2025-12-25,495817671,9630806627,2208,7,6.19,102,13,3,3.08,0.0032,0.0462,0.0059,0.4286,0.4976,
2025-12-25,500635396,9657930100,42938,1419,4028.02,18598,3543,1392,3986.88,0.033,0.4331,0.0825,0.981,0.9898,
2025-12-25,500635396,9773660250,14,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
2025-12-25,525368335,9811363528,8436,19,10.93,83,27,4,3.69,0.0023,0.0098,0.0032,0.2105,0.3376,
2025-12-26,63563817,1841014603,621,26,21.34,112,96,23,16.97,0.0419,0.1804,0.1546,0.8846,0.7952,
2025-12-26,63563817,2526158329,147,0,0.0,5,0,0,0.0,0.0,0.034,0.0,,,
2025-12-26,63563817,2874903000,923,23,34.77,245,25,16,28.37,0.0249,0.2654,0.0271,0.6957,0.8159,
2025-12-26,63563817,4190988309,1419,7,9.73,141,28,4,5.42,0.0049,0.0994,0.0197,0.5714,0.557,
2025-12-26,63563817,4190988310,1190,45,67.28,205,56,22,31.2,0.0378,0.1723,0.0471,0.4889,0.4637,
2025-12-26,495403620,8878077181,1515,1181,760.94,1476,1386,1181,760.94,0.7795,0.9743,0.9149,1.0,1.0,CTR极高
2025-12-26,495403620,9628223555,6751,64,59.79,501,61,58,55.4,0.0095,0.0742,0.009,0.9062,0.9266,
