序号,关键词,方案ID,推广单元ID,消费额,点击量,浏览量,跳出率,平均访问时长,时长秒_原,是否无效词,是否活跃,时长缺失,时长秒,浏览深度,留存率,CPC,消费额_w,点击量_w,浏览深度_w,留存率_w,时长秒_w,x1,x2,x3,x4,S,d_plus,d_minus,基准类别,S_基准等权,类别_基准等权,S_流量优先,类别_流量优先,S_质量优先,类别_质量优先,稳定词,敏感性
1955,4845,525368335,9811363528,4.63,4,2,1.0, 00:00:01,1.0,False,True,False,1.0,0.5,0.0,1.1575,4.63,4.0,0.5,0.0,1.0,1.6094379124341003,0.4054651081081644,0.0,0.6931471805599453,0.1018737276560565,0.029254808089352338,0.003318348926757099,潜力词,0.1018737276560565,潜力词,0.1017020184652908,潜力词,0.09510007854621554,潜力词,True,稳定词
1957,4849,525368335,9811363528,7.46,9,22,0.375, 00:01:37,97.0,False,True,False,97.0,2.4444444444444446,0.625,0.8288888888888889,7.46,9.0,2.4444444444444446,0.625,97.0,2.302585092994046,1.236762627148927,0.625,4.584967478670572,0.4398264688903247,0.019078169087485043,0.014979436329343844,黄金词,0.4398264688903247,黄金词,0.3280182470683468,黄金词,0.48847204088502044,黄金词,True,稳定词
1958,4853,525368335,9811363528,18.66,18,4,1.0, 00:00:07,7.0,False,True,False,7.0,0.2222222222222222,0.0,1.0366666666666666,18.66,18.0,0.2222222222222222,0.0,7.0,2.9444389791664403,0.20067069546215116,0.0,2.0794415416798357,0.16028811184525282,0.027823221602964875,0.00531102598296122,问题词,0.16028811184525282,问题词,0.2077786274450049,问题词,0.1352834931280835,问题词,True,稳定词
1959,4880,525368335,9811363528,18.79,23,87,0.6, 00:05:00,300.0,False,True,False,300.0,3.782608695652174,0.4,0.8169565217391304,18.79,23.0,3.782608695652174,0.4,300.0,3.1780538303479458,1.5649861498632665,0.4,5.707110264748875,0.45865042785700444,0.018204503944742257,0.015423497039312466,重点词,0.45865042785700444,重点词,0.37419761206605984,重点词,0.47255195081175694,重点词,True,稳定词
1960,4891,525368335,9811363528,4.61,4,19,0.5, 00:05:51,351.0,False,True,False,351.0,4.75,0.5,1.1525,4.61,4.0,4.75,0.5,351.0,1.6094379124341003,1.749199854809259,0.5,5.863631175598097,0.45595380632854765,0.019642507009995293,0.01646197683436248,黄金词,0.45595380632854765,黄金词,0.32229692575052216,黄金词,0.4947804180729562,黄金词,True,稳定词
1961,4894,525368335,9811363528,23.29,39,29,0.8333, 00:02:30,150.0,False,True,False,150.0,0.7435897435897436,0.16669999999999996,0.5971794871794872,23.29,39.0,0.7435897435897436,0.16669999999999996,150.0,3.6888794541139363,0.5559460590464603,0.16669999999999996,5.017279836814924,0.3049730338786363,0.02307926110293329,0.010127020419823126,问题词,0.3049730338786363,问题词,0.31838764771204336,重点词,0.2879129676097695,问题词,False,边界敏感词
1963,4920,525368335,9811363528,2.5,2,2,1.0, 00:01:08,68.0,False,True,False,68.0,1.0,0.0,1.25,2.5,2.0,1.0,0.0,68.0,1.0986122886681098,0.6931471805599453,0.0,4.23410650459726,0.20321960875009243,0.02776129801591319,0.007080545885847627,潜力词,0.20321960875009243,潜力词,0.1476096784181585,潜力词,0.20194278045856506,潜力词,True,稳定词
1966,4937,525368335,9811363528,25.77,21,27,0.7333, 00:00:51,51.0,False,True,False,51.0,1.2857142857142858,0.26670000000000005,1.227142857142857,25.77,21.0,1.2857142857142858,0.26670000000000005,51.0,3.091042453358316,0.826678573184468,0.26670000000000005,3.9512437185814275,0.3106794537654984,0.022132385689952523,0.009975152393531868,问题词,0.3106794537654984,问题词,0.28833015726366745,重点词,0.3109171286493351,重点词,False,边界敏感词
1967,4938,525368335,9811363528,36.87,40,106,0.5517, 00:03:04,184.0,False,True,False,184.0,2.65,0.44830000000000003,0.92175,36.87,40.0,2.65,0.44830000000000003,184.0,3.713572066704308,1.2947271675944,0.44830000000000003,5.220355825078324,0.4536868788169393,0.0177590662441227,0.014748053858840975,重点词,0.4536868788169393,重点词,0.39545763489281827,重点词,0.46725171035570573,重点词,True,稳定词
1968,4939,525368335,9811363528,0.33,1,5,0.0, 00:00:43,43.0,False,True,False,43.0,5.0,1.0,0.33,0.33,1.0,5.0,1.0,43.0,0.6931471805599453,1.791759469228055,1.0,3.784189633918261,0.5139880671444959,0.020032464398571908,0.021185586114866296,黄金词,0.5139880671444959,黄金词,0.3560696645152895,黄金词,0.5916653134671452,黄金词,True,稳定词
1970,4951,525368335,9811363528,1.95,1,1,1.0, 00:00:01,1.0,False,True,False,1.0,1.0,0.0,1.95,1.95,1.0,1.0,0.0,1.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.1354663103126751,0.029570784147216124,0.004633532584397842,潜力词,0.1354663103126751,潜力词,0.09516320728013836,潜力词,0.13566748995043118,潜力词,True,稳定词
1971,4957,525368335,9811363528,15.54,14,32,0.4545, 00:01:24,84.0,False,True,False,84.0,2.2857142857142856,0.5455,1.1099999999999999,15.54,14.0,2.2857142857142856,0.5455,84.0,2.70805020110221,1.1895840668738364,0.5455,4.442651256490317,0.42368326422569896,0.019083581211113736,0.014029427706585485,重点词,0.42368326422569896,重点词,0.3324809436996819,重点词,0.4603640270824153,重点词,True,稳定词
1975,4968,525368335,9811363528,0.59,1,0,0.0,0,,False,True,True,95.0,0.0,1.0,0.59,0.59,1.0,0.0,1.0,95.0,0.6931471805599453,0.0,1.0,4.564348191467836,0.4119681460617029,0.025432671188103346,0.01781782794348286,黄金词,0.4119681460617029,黄金词,0.30092088014216595,黄金词,0.48010869592865735,黄金词,True,稳定词
1976,4969,525368335,9811363528,9353.77,4456,5427,0.449, 00:05:20,320.0,False,True,False,320.0,1.2179084380610412,0.5509999999999999,2.099140484739677,9353.77,4456.0,1.2179084380610412,0.5509999999999999,320.0,8.402231172946555,0.7965646067690639,0.5509999999999999,5.771441123130016,0.5968212162579767,0.01403280608698464,0.020772611888490052,重点词,0.5968212162579767,重点词,0.7012412935521575,重点词,0.5669522606211471,重点词,True,稳定词
1977,4987,525368335,9811363528,12.34,11,8,0.8571, 00:01:09,69.0,False,True,False,69.0,0.7272727272727273,0.14290000000000003,1.1218181818181818,12.34,11.0,0.7272727272727273,0.14290000000000003,69.0,2.4849066497880004,0.5465437063680699,0.14290000000000003,4.248495242049359,0.23872996243496894,0.024974379340054902,0.007831823594106262,问题词,0.23872996243496894,问题词,0.21938738413832568,问题词,0.2336091732059887,问题词,True,稳定词
1978,4999,525368335,9811363528,9.03,6,17,0.6667, 00:00:55,55.0,False,True,False,55.0,2.8333333333333335,0.33330000000000004,1.505,9.03,6.0,2.8333333333333335,0.33330000000000004,55.0,1.9459101490553132,1.3437347467010947,0.33330000000000004,4.02535169073515,0.3563409036509344,0.02166381977252384,0.011993468527143471,重点词,0.3563409036509344,重点词,0.26533347265015517,问题词,0.37536125263465475,重点词,False,边界敏感词
1980,5013,525368335,9811363528,1.65,2,10,0.5, 00:02:37,157.0,False,True,False,157.0,5.0,0.5,0.825,1.65,2.0,5.0,0.5,157.0,1.0986122886681098,1.791759469228055,0.5,5.062595033026967,0.43749995228085453,0.02064165645752371,0.016054618576091976,黄金词,0.43749995228085453,黄金词,0.3012002172300632,黄金词,0.47937172036113745,黄金词,True,稳定词
1983,5044,525368335,9811363528,23.34,23,31,0.8889, 00:01:38,98.0,False,True,False,98.0,1.3478260869565217,0.11109999999999998,1.0147826086956522,23.34,23.0,1.3478260869565217,0.11109999999999998,98.0,3.1780538303479458,0.8534898306351247,0.11109999999999998,4.59511985013459,0.29672603796729946,0.02333658480487639,0.009846194687521901,问题词,0.29672603796729946,问题词,0.2863246699910447,重点词,0.2818989524362478,问题词,False,边界敏感词
1984,5045,525368335,9811363528,9739.85,3556,5599,0.6304, 00:01:03,63.0,False,True,False,63.0,1.5745219347581552,0.36960000000000004,2.738990438695163,9739.85,3556.0,1.5745219347581552,0.36960000000000004,63.0,8.176672771948455,0.9456638604748159,0.36960000000000004,4.1588830833596715,0.5425580910408991,0.01577339355126885,0.018708347719794106,重点词,0.5425580910408991,重点词,0.663001310237219,重点词,0.49317183048712265,重点词,True,稳定词
1985,5049,525368335,9811363528,0.32,1,2,0.0, 00:00:22,22.0,False,True,False,22.0,2.0,1.0,0.32,0.32,1.0,2.0,1.0,22.0,0.6931471805599453,1.0986122886681098,1.0,3.1354942159291497,0.46196192317589396,0.021829659959873696,0.018743044650045927,黄金词,0.46196192317589396,黄金词,0.32301412907885146,黄金词,0.5389542155889494,黄金词,True,稳定词
1987,5070,525368335,9811363528,4240.55,2224,4333,0.8343, 00:01:51,111.0,False,True,False,111.0,1.9482913669064748,0.16569999999999996,1.9067221223021584,4240.55,2224.0,1.9482913669064748,0.16569999999999996,111.0,7.707512194600341,1.0812258048931465,0.16569999999999996,4.718498871295094,0.49779172379499553,0.017789585049516943,0.017633138733424314,重点词,0.49779172379499553,重点词,0.6165777578630136,重点词,0.4358552542957834,重点词,True,稳定词
1992,5095,525368335,9811363528,13.79,13,10,0.7143, 00:00:53,53.0,False,True,False,53.0,0.7692307692307693,0.28569999999999995,1.0607692307692307,13.79,13.0,0.7692307692307693,0.28569999999999995,53.0,2.6390573296152584,0.570544858467613,0.28569999999999995,3.9889840465642745,0.27424136103899366,0.023443497430235,0.00885856026734423,问题词,0.27424136103899366,问题词,0.24578871369797045,问题词,0.28231316708479204,问题词,True,稳定词
1994,5111,525368335,9811363528,4.1,5,24,0.6, 00:04:23,263.0,False,True,False,263.0,4.8,0.4,0.82,4.1,5.0,4.8,0.4,263.0,1.791759469228055,1.7578579175523736,0.4,5.575949103146316,0.43581705358849676,0.020136011160776842,0.015554559227520675,黄金词,0.43581705358849676,黄金词,0.31418136562345333,黄金词,0.4623205573830619,黄金词,True,稳定词
1995,5113,525368335,9811363528,2.91,3,11,0.6667, 00:01:39,99.0,False,True,False,99.0,3.6666666666666665,0.33330000000000004,0.9700000000000001,2.91,3.0,3.6666666666666665,0.33330000000000004,99.0,1.3862943611198906,1.5404450409471488,0.33330000000000004,4.605170185988092,0.3749204512950575,0.02197995235497349,0.013183495882154372,黄金词,0.3749204512950575,黄金词,0.26452992137304576,潜力词,0.39746510404053526,黄金词,False,边界敏感词
1999,5150,525368335,9811363528,1.17,1,12,0.0, 00:34:22,2062.0,False,True,False,2062.0,12.0,1.0,1.17,1.17,1.0,11.082051282051294,1.0,1160.4800000000007,0.6931471805599453,2.4917209862077314,1.0,7.057450332948998,0.57519215343437,0.018855365278943926,0.025530267970019376,黄金词,0.57519215343437,黄金词,0.4036980529134638,黄金词,0.648836475163835,黄金词,True,稳定词
2000,5155,525368335,9811363528,3.94,3,0,0.0,0,,False,True,True,95.0,0.0,1.0,1.3133333333333332,3.94,3.0,0.0,1.0,95.0,1.3862943611198906,0.0,1.0,4.564348191467836,0.4230646427763418,0.024378386179145818,0.01787658376490486,黄金词,0.4230646427763418,黄金词,0.31767428429769334,黄金词,0.4888502698373344,黄金词,True,稳定词
2002,5167,525368335,9811363528,2.4,3,1,1.0, 00:02:00,120.0,False,True,False,120.0,0.3333333333333333,0.0,0.7999999999999999,2.4,3.0,0.3333333333333333,0.0,120.0,1.3862943611198906,0.2876820724517809,0.0,4.795790545596741,0.18728859928612906,0.028557996161889254,0.006581164106816745,潜力词,0.18728859928612906,潜力词,0.1450032759489131,潜力词,0.18449618904481888,潜力词,True,稳定词
2004,5182,525368335,9811363528,132.06,13,23,0.7, 00:00:33,33.0,False,True,False,33.0,1.7692307692307692,0.30000000000000004,10.15846153846154,132.06,13.0,1.7692307692307692,0.30000000000000004,33.0,2.6390573296152584,1.0185695809945732,0.30000000000000004,3.5263605246161616,0.31944162315907815,0.021970462387993224,0.010312532187692887,重点词,0.31944162315907815,重点词,0.27008429610044654,问题词,0.32881186317737915,重点词,False,边界敏感词
2008,5196,525368335,9811363528,5.93,9,13,0.625, 00:01:25,85.0,False,True,False,85.0,1.4444444444444444,0.375,0.6588888888888889,5.93,9.0,1.4444444444444444,0.375,85.0,2.302585092994046,0.8938178760220964,0.375,4.454347296253507,0.331880092312803,0.021913286212451956,0.010885147063257893,黄金词,0.331880092312803,黄金词,0.26272135387112017,潜力词,0.3532079288952131,黄金词,False,边界敏感词
2011,5212,525368335,9811363528,242.98,40,36,0.8148, 00:01:08,68.0,False,True,False,68.0,0.9,0.18520000000000003,6.0745,242.98,40.0,0.9,0.18520000000000003,68.0,3.713572066704308,0.6418538861723948,0.18520000000000003,4.23410650459726,0.3011326195613382,0.02272996014550383,0.00979403622593476,问题词,0.3011326195613382,问题词,0.3182126687083486,重点词,0.284531116261133,问题词,False,边界敏感词
2012,5219,525368335,9811363528,8.05,7,16,0.75, 00:12:05,725.0,False,True,False,725.0,2.2857142857142856,0.25,1.1500000000000001,8.05,7.0,2.2857142857142856,0.25,725.0,2.0794415416798357,1.1895840668738364,0.25,6.587550014824796,0.3683042711261535,0.02215265570470855,0.012915898176763984,黄金词,0.3683042711261535,黄金词,0.28117235764729054,黄金词,0.3768204611907419,黄金词,True,稳定词
2013,5220,525368335,9811363528,6.19,4,8,0.5, 00:00:28,28.0,False,True,False,28.0,2.0,0.5,1.5475,6.19,4.0,2.0,0.5,28.0,1.6094379124341003,1.0986122886681098,0.5,3.367295829986474,0.35550695008433164,0.021796573256526633,0.01202314482946158,黄金词,0.35550695008433164,黄金词,0.2544038683168422,潜力词,0.3968578342421615,黄金词,False,边界敏感词
2014,5222,525368335,9811363528,6.44,4,15,0.6667, 00:11:19,679.0,False,True,False,679.0,3.75,0.33330000000000004,1.61,6.44,4.0,3.75,0.33330000000000004,679.0,1.6094379124341003,1.55814461804655,0.33330000000000004,6.522092798170152,0.41041891602431624,0.02128024644620462,0.014813595477465857,黄金词,0.41041891602431624,黄金词,0.2951785520403872,黄金词,0.4307811107377189,黄金词,True,稳定词
2017,5228,525368335,9811363528,6.63,5,4,0.6667, 00:00:53,53.0,False,True,False,53.0,0.8,0.33330000000000004,1.326,6.63,5.0,0.8,0.33330000000000004,53.0,1.791759469228055,0.5877866649021191,0.33330000000000004,3.9889840465642745,0.2658052053008802,0.024155206539121583,0.008745062862843631,潜力词,0.2658052053008802,潜力词,0.2039328755625095,潜力词,0.2880718372466505,潜力词,True,稳定词
2018,5230,525368335,9811363528,0.22,1,0,0.0,0,,False,True,True,95.0,0.0,1.0,0.22,0.22,1.0,0.0,1.0,95.0,0.6931471805599453,0.0,1.0,4.564348191467836,0.4119681460617029,0.025432671188103346,0.01781782794348286,黄金词,0.4119681460617029,黄金词,0.30092088014216595,黄金词,0.48010869592865735,黄金词,True,稳定词
2021,5242,525368335,9811363528,3.64,3,1,1.0, 00:06:18,378.0,False,True,False,378.0,0.3333333333333333,0.0,1.2133333333333334,3.64,3.0,0.3333333333333333,0.0,378.0,1.3862943611198906,0.2876820724517809,0.0,5.937536205082426,0.22381818233076672,0.028406928346832342,0.00819136305882622,潜力词,0.22381818233076672,潜力词,0.17136620718879297,潜力词,0.22115092712820192,潜力词,True,稳定词
2023,5255,525368335,9811363528,7.45,9,3,1.0, 00:00:06,6.0,False,True,False,6.0,0.3333333333333333,0.0,0.8277777777777778,7.45,9.0,0.3333333333333333,0.0,6.0,2.302585092994046,0.2876820724517809,0.0,1.9459101490553132,0.1320491729591899,0.028273852634763796,0.004301555733888395,潜力词,0.1320491729591899,潜力词,0.15664871704204428,潜力词,0.11601182646549743,潜力词,True,稳定词
2024,5260,525368335,9811363528,310.37,345,915,0.6833, 00:03:34,214.0,False,True,False,214.0,2.652173913043478,0.3167,0.8996231884057971,310.37,345.0,2.652173913043478,0.3167,214.0,5.846438775057725,1.295322582914164,0.3167,5.3706380281276624,0.4999046194555639,0.016381790459191272,0.01637554163485247,重点词,0.4999046194555639,重点词,0.5351750913517233,重点词,0.4702874052924048,重点词,True,稳定词
2027,5271,525368335,9811363528,20.07,22,132,0.6316, 00:03:17,197.0,False,True,False,197.0,6.0,0.36839999999999995,0.9122727272727272,20.07,22.0,6.0,0.36839999999999995,197.0,3.1354942159291497,1.9459101490553132,0.36839999999999995,5.288267030694535,0.4826330130399459,0.017965077436627747,0.01675897316850843,重点词,0.4826330130399459,重点词,0.38839578402678704,重点词,0.49322587629668535,重点词,True,稳定词
2028,5292,525368335,9811363528,3.93,3,5,0.6667, 00:08:42,522.0,False,True,False,522.0,1.6666666666666667,0.33330000000000004,1.31,3.93,3.0,1.6666666666666667,0.33330000000000004,522.0,1.3862943611198906,0.9808292530117262,0.33330000000000004,6.259581464064923,0.343398507672236,0.023080402978549155,0.012070907592989753,黄金词,0.343398507672236,黄金词,0.2451099109422114,潜力词,0.36537783835171916,黄金词,False,边界敏感词
2031,5309,525368335,9811363528,4.65,10,5,1.0, 00:03:20,200.0,False,True,False,200.0,0.5,0.0,0.465,4.65,10.0,0.5,0.0,200.0,2.3978952727983707,0.4054651081081644,0.0,5.303304908059076,0.23436997713556876,0.026820163189439614,0.008210024222880048,潜力词,0.23436997713556876,潜力词,0.21410028190408567,潜力词,0.22331434734396208,潜力词,True,稳定词
2032,5313,525368335,9811363528,0.89,1,1,1.0,0,,False,True,True,95.0,1.0,0.0,0.89,0.89,1.0,1.0,0.0,95.0,0.6931471805599453,0.6931471805599453,0.0,4.564348191467836,0.2077482779877371,0.0282489798939777,0.007407591255185984,潜力词,0.2077482779877371,潜力词,0.14642875257666044,潜力词,0.2080581126746525,潜力词,True,稳定词
2034,5326,525368335,9811363528,1.8,2,0,0.0,0,,False,True,True,95.0,0.0,1.0,0.9,1.8,2.0,0.0,1.0,95.0,1.0986122886681098,0.0,1.0,4.564348191467836,0.41824940034883135,0.024811131651819075,0.01783795485827032,黄金词,0.41824940034883135,黄金词,0.3099043206317119,黄金词,0.48514265371103865,黄金词,True,稳定词
2035,5327,525368335,9811363528,1.93,2,2,1.0, 00:01:20,80.0,False,True,False,80.0,1.0,0.0,0.965,1.93,2.0,1.0,0.0,80.0,1.0986122886681098,0.6931471805599453,0.0,4.394449154672439,0.20753493912613638,0.027725960979821412,0.007261021221321387,潜力词,0.20753493912613638,潜力词,0.15074719031525383,潜力词,0.20625661828217948,潜力词,True,稳定词
2040,5378,525368335,9811363528,0.15,1,1,1.0, 00:00:04,4.0,False,True,False,4.0,1.0,0.0,0.15,0.15,1.0,1.0,0.0,4.0,0.6931471805599453,0.6931471805599453,0.0,1.6094379124341003,0.1421321122428281,0.029160018973752585,0.004831250999050757,潜力词,0.1421321122428281,潜力词,0.09938094953804383,潜力词,0.14234751798888284,潜力词,True,稳定词
2043,5395,525368335,9811363528,3.89,3,1,1.0, 00:00:14,14.0,False,True,False,14.0,0.3333333333333333,0.0,1.2966666666666666,3.89,3.0,0.3333333333333333,0.0,14.0,1.3862943611198906,0.2876820724517809,0.0,2.70805020110221,0.11694997945728282,0.029091628710919314,0.0038528569174709954,潜力词,0.11694997945728282,潜力词,0.09888127639833917,潜力词,0.11334226108012947,潜力词,True,稳定词
2045,5406,525368335,9811363528,0.86,1,0,0.0,0,,False,True,True,95.0,0.0,1.0,0.86,0.86,1.0,0.0,1.0,95.0,0.6931471805599453,0.0,1.0,4.564348191467836,0.4119681460617029,0.025432671188103346,0.01781782794348286,黄金词,0.4119681460617029,黄金词,0.30092088014216595,黄金词,0.48010869592865735,黄金词,True,稳定词
2048,5449,525368335,9811363528,4.71,6,25,0.5, 00:04:35,275.0,False,True,False,275.0,4.166666666666667,0.5,0.785,4.71,6.0,4.166666666666667,0.5,275.0,1.9459101490553132,1.6422277352570913,0.5,5.62040086571715,0.4518671205425795,0.019275373313273756,0.01589013861944198,黄金词,0.4518671205425795,黄金词,0.3264330253886877,黄金词,0.488711802432011,黄金词,True,稳定词
